"Date","Day_Wk","nb_crimes","nb_aggravated","nb_simple","nb_vandalism","nb_robbery","nb_larceny","nb_fraud","nb_selected","TEMP","TMAX_C","TMIN_C","DEWP","VISIB","Wind","PRCP","y2012","y2013","y2014","y2015","y2016","y2017","year","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","Weekend","DEWP_lag","WDSP_lag","PRCP_lag","TEMP_lag","Season","Summer","Fall","Winter","Spring","heat.index","DayMonth","DayMonth_3","DayMonth1","DayMonth2","DayMonth3","DayMonth1_15_30","LastDayMonth","FirstDayMonth","MidDayMonth","SNOW","Events","Holidays","Snow","Rain","WindxRain","WindxHeatIndex"
2012-10-01,"Monday",271,8,17,16,5,41,14,44,14.333333333,20,10,9.6111111111,10,13.5,0.21,1,0,0,0,0,0,"2012",0,1,0,0,0,0,0,0,11.333333333,4.5,0.02,13.333333333,"Fall",0,1,0,0,14,1,1,1,0,0,1,0,1,0,0,0,0,0,1,13.5,189
2012-10-02,"Tuesday",244,3,18,17,3,37,7,38,16.944444444,21.722222222,10,11.444444444,10,6.5,0,1,0,0,0,0,0,"2012",0,0,0,0,0,1,0,0,9.6111111111,13.5,0.21,14.333333333,"Fall",0,1,0,0,17,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,110.5
2012-10-03,"Wednesday",273,4,14,9,6,39,5,28,16.333333333,21.722222222,13.277777778,15.055555556,4.4,4.6,0.03,1,0,0,0,0,0,"2012",0,0,0,0,0,0,1,0,11.444444444,6.5,0,16.944444444,"Fall",0,1,0,0,16,3,1,1,0,0,0,0,0,0,0,0,0,0,1,4.6,73.6
2012-10-04,"Thursday",249,4,20,10,2,39,4,35,15.777777778,17.777777778,15,14.777777778,3.1,5.4,0.08,1,0,0,0,0,0,"2012",0,0,0,0,1,0,0,0,15.055555556,4.6,0.03,16.333333333,"Fall",0,1,0,0,16,4,1,1,0,0,0,0,0,0,0,0,0,0,1,5.4,86.4
2012-10-05,"Friday",298,7,20,17,3,48,7,47,17.722222222,24.388888889,13.888888889,14.444444444,5.1,3.6,0.03,1,0,0,0,0,0,"2012",1,0,0,0,0,0,0,0,14.777777778,5.4,0.08,15.777777778,"Fall",0,1,0,0,18,5,1,1,0,0,0,0,0,0,0,0,0,0,1,3.6,64.8
2012-10-06,"Saturday",267,5,20,18,10,54,5,45,19.555555556,25.611111111,13.888888889,14.222222222,9.1,9.5,0,1,0,0,0,0,0,"2012",0,0,1,0,0,0,0,1,14.444444444,3.6,0.03,17.722222222,"Fall",0,1,0,0,19,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,180.5
2012-10-07,"Sunday",227,10,11,22,5,35,0,44,12.555555556,16.722222222,10,5.2222222222,10,7.2,0.06,1,0,0,0,0,0,"2012",0,0,0,1,0,0,0,1,14.222222222,9.5,0,19.555555556,"Fall",0,1,0,0,11,7,1,1,0,0,0,0,0,0,0,0,0,0,1,7.2,79.2
2012-10-08,"Monday",197,6,7,12,7,38,4,25,10.555555556,14.388888889,7.7777777778,5.7777777778,9.9,5.8,0.11,1,0,0,0,0,0,"2012",0,1,0,0,0,0,0,0,5.2222222222,7.2,0.06,12.555555556,"Fall",0,1,0,0,10,8,1,1,0,0,0,0,0,0,0,0,0,0,1,5.8,58
2012-10-09,"Tuesday",230,3,11,16,3,37,7,30,12.666666667,14.388888889,7.7777777778,7.5,9.8,10.5,0,1,0,0,0,0,0,"2012",0,0,0,0,0,1,0,0,5.7777777778,5.8,0.11,10.555555556,"Fall",0,1,0,0,12,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,126
2012-10-10,"Wednesday",238,3,16,9,8,29,6,30,13.555555556,17,11,11.444444444,5.7,8.5,0.01,1,0,0,0,0,0,"2012",0,0,0,0,0,0,1,0,7.5,10.5,0,12.666666667,"Fall",0,1,0,0,13,10,1,1,0,0,0,0,0,0,0,0,0,0,1,8.5,110.5
2012-10-11,"Thursday",235,3,20,12,3,38,5,37,12.222222222,17,8.2777777778,4,10,12.3,0.13,1,0,0,0,0,0,"2012",0,0,0,0,1,0,0,0,11.444444444,8.5,0.01,13.555555556,"Fall",0,1,0,0,11,11,2,0,1,0,0,0,0,0,0,0,0,0,1,12.3,135.3
2012-10-12,"Friday",246,1,16,20,3,35,5,40,9.6111111111,15,7.2222222222,1.5555555556,10,10.3,0,1,0,0,0,0,0,"2012",1,0,0,0,0,0,0,0,4,12.3,0.13,12.222222222,"Fall",0,1,0,0,8,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,82.4
2012-10-13,"Saturday",215,4,10,15,3,33,7,30,6.5,12.222222222,1.7222222222,-5.222222222,10,9.3,0.03,1,0,0,0,0,0,"2012",0,0,1,0,0,0,0,1,1.5555555556,10.3,0,9.6111111111,"Fall",0,1,0,0,4,13,2,0,1,0,0,0,0,0,0,0,0,0,1,9.3,37.2
2012-10-14,"Sunday",189,6,17,13,3,26,1,36,11.611111111,19.388888889,1.7222222222,5.7777777778,9.4,8.8,0.11,1,0,0,0,0,0,"2012",0,0,0,1,0,0,0,1,-5.222222222,9.3,0.03,6.5,"Fall",0,1,0,0,11,14,2,0,1,0,0,0,0,0,0,0,0,0,1,8.8,96.8
2012-10-15,"Monday",255,3,14,8,5,40,9,26,18.333333333,23.277777778,8.2777777778,13.611111111,10,12.6,0.08,1,0,0,0,0,0,"2012",0,1,0,0,0,0,0,0,5.7777777778,8.8,0.11,11.611111111,"Fall",0,1,0,0,18,15,2,0,1,0,2,0,0,1,0,0,0,0,1,12.6,226.8
2012-10-16,"Tuesday",241,7,18,8,3,39,10,34,14.222222222,23.277777778,11.111111111,7.6111111111,10,12,0.08,1,0,0,0,0,0,"2012",0,0,0,0,0,1,0,0,13.611111111,12.6,0.08,18.333333333,"Fall",0,1,0,0,13,16,2,0,1,0,0,0,0,0,0,0,0,0,1,12,156
2012-10-17,"Wednesday",211,2,18,9,5,34,8,32,9.1666666667,17.222222222,5.6111111111,1.7777777778,10,5.6,0.06,1,0,0,0,0,0,"2012",0,0,0,0,0,0,1,0,7.6111111111,12,0.08,14.222222222,"Fall",0,1,0,0,8,17,2,0,1,0,0,0,0,0,0,0,0,0,1,5.6,44.8
2012-10-18,"Thursday",242,3,16,16,7,39,9,37,11.222222222,15.611111111,5.6111111111,7.1111111111,10,6.1,0,1,0,0,0,0,0,"2012",0,0,0,0,1,0,0,0,1.7777777778,5.6,0.06,9.1666666667,"Fall",0,1,0,0,10,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,61
2012-10-19,"Friday",322,9,18,21,2,56,6,49,13.944444444,17.222222222,6.7222222222,12.166666667,9.1,8.5,0,1,0,0,0,0,0,"2012",1,0,0,0,0,0,0,0,7.1111111111,6.1,0,11.222222222,"Fall",0,1,0,0,14,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,119
2012-10-20,"Saturday",247,5,13,14,6,34,3,34,19.055555556,23.277777778,12.222222222,15.055555556,8,7.5,0.22,1,0,0,0,0,0,"2012",0,0,1,0,0,0,0,1,12.166666667,8.5,0,13.944444444,"Fall",0,1,0,0,19,20,2,0,1,0,0,0,0,0,0,0,0,0,1,7.5,142.5
2012-10-21,"Sunday",257,4,13,26,8,49,2,43,14.5,23.277777778,9.3888888889,5.3888888889,10,10.8,0.16,1,0,0,0,0,0,"2012",0,0,0,1,0,0,0,1,15.055555556,7.5,0.22,19.055555556,"Fall",0,1,0,0,13,21,3,0,0,1,0,0,0,0,0,0,0,0,1,10.8,140.4
2012-10-22,"Monday",217,4,20,8,6,31,10,38,14.944444444,20,9.3888888889,4.5,10,10.9,0,1,0,0,0,0,0,"2012",0,1,0,0,0,0,0,0,5.3888888889,10.8,0.16,14.5,"Fall",0,1,0,0,14,22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,152.6
2012-10-23,"Tuesday",241,4,22,8,2,41,10,38,14.388888889,20,10.611111111,4.8888888889,10,7.7,0,1,0,0,0,0,0,"2012",0,0,0,0,0,1,0,0,4.5,10.9,0,14.944444444,"Fall",0,1,0,0,13,23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,100.1
2012-10-24,"Wednesday",260,5,20,13,7,45,10,39,11.111111111,19.388888889,8.2777777778,3.8888888889,10,4.5,0,1,0,0,0,0,0,"2012",0,0,0,0,0,0,1,0,4.8888888889,7.7,0,14.388888889,"Fall",0,1,0,0,10,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,45
2012-10-25,"Thursday",244,7,17,9,4,32,8,35,10.944444444,15,6.7222222222,5.3333333333,10,3.1,0,1,0,0,0,0,0,"2012",0,0,0,0,1,0,0,0,3.8888888889,4.5,0,11.111111111,"Fall",0,1,0,0,10,25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,31
2012-10-26,"Friday",248,5,18,6,7,43,7,30,12.666666667,18.888888889,6.7222222222,8.2777777778,10,4.3,0,1,0,0,0,0,0,"2012",1,0,0,0,0,0,0,0,5.3333333333,3.1,0,10.944444444,"Fall",0,1,0,0,12,26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,51.6
2012-10-27,"Saturday",239,3,19,8,8,35,8,33,12.5,18.888888889,8.2777777778,9.8333333333,9.3,4.4,0,1,0,0,0,0,0,"2012",0,0,1,0,0,0,0,1,8.2777777778,4.3,0,12.666666667,"Fall",0,1,0,0,12,27,3,0,0,1,0,0,0,0,0,0,0,0,0,0,52.8
2012-10-28,"Sunday",213,5,12,11,5,34,4,29,12.111111111,15.611111111,9.3888888889,10.222222222,8,12.3,0,1,0,0,0,0,0,"2012",0,0,0,1,0,0,0,1,9.8333333333,4.4,0,12.5,"Fall",0,1,0,0,12,28,3,0,0,1,0,0,0,0,0,0,0,0,0,0,147.6
2012-10-29,"Monday",172,0,12,11,4,20,7,25,12.944444444,16,10.611111111,11.833333333,3.6,25.8,0.14,1,0,0,0,0,0,"2012",0,1,0,0,0,0,0,0,10.222222222,12.3,0,12.111111111,"Fall",0,1,0,0,13,29,3,0,0,1,0,0,0,0,0,0,0,0,1,25.8,335.4
2012-10-30,"Tuesday",209,3,11,8,5,41,7,24,14.777777778,17.222222222,12.222222222,13.777777778,4.9,14.7,1.06,1,0,0,0,0,0,"2012",0,0,0,0,0,1,0,0,11.833333333,25.8,0.14,12.944444444,"Fall",0,1,0,0,15,30,3,0,0,1,0,0,0,0,0,0,0,0,1,14.7,220.5
2012-10-31,"Wednesday",237,4,16,14,7,44,3,35,12.111111111,17.222222222,10,10.166666667,9.1,6.3,0.45,1,0,0,0,0,0,"2012",0,0,0,0,0,0,1,0,13.777777778,14.7,1.06,14.777777778,"Fall",0,1,0,0,12,31,3,0,0,1,3,1,0,0,0,0,0,0,1,6.3,75.6
2012-11-01,"Thursday",312,4,23,8,7,47,16,36,10.111111111,13.888888889,7.2222222222,4.3888888889,10,9,0.02,1,0,0,0,0,0,"2012",0,0,0,0,1,0,0,0,10.166666667,6.3,0.45,12.111111111,"Fall",0,1,0,0,9,1,1,1,0,0,1,0,1,0,0,0,0,0,1,9,81
2012-11-02,"Friday",234,4,19,16,7,36,10,40,9.9444444444,13.888888889,7.2222222222,3.3888888889,10,8.1,0,1,0,0,0,0,0,"2012",1,0,0,0,0,0,0,0,4.3888888889,9,0.02,10.111111111,"Fall",0,1,0,0,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72.9
2012-11-03,"Saturday",216,6,17,9,2,29,13,32,8.3888888889,11.722222222,6.1111111111,1,10,10.4,0.03,1,0,0,0,0,0,"2012",0,0,1,0,0,0,0,1,3.3888888889,8.1,0,9.9444444444,"Fall",0,1,0,0,7,3,1,1,0,0,0,0,0,0,0,0,0,0,1,10.4,72.8
2012-11-04,"Sunday",220,8,16,16,5,27,4,40,7.2222222222,11.722222222,4.3888888889,-0.388888889,10,10.5,0,1,0,0,0,0,0,"2012",0,0,0,1,0,0,0,1,1,10.4,0.03,8.3888888889,"Fall",0,1,0,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,63
2012-11-05,"Monday",204,1,10,8,5,33,9,22,4.5,11.722222222,2.7777777778,-4.5,10,9.4,0,1,0,0,0,0,0,"2012",0,1,0,0,0,0,0,0,-0.388888889,10.5,0,7.2222222222,"Fall",0,1,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18.8
2012-11-06,"Tuesday",181,5,13,8,1,30,8,26,1.8333333333,7.2222222222,-0.611111111,-8.277777778,10,6.9,0,1,0,0,0,0,0,"2012",0,0,0,0,0,1,0,0,-4.5,9.4,0,4.5,"Fall",0,1,0,0,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.8
2012-11-07,"Wednesday",225,2,17,9,4,29,9,29,4.3888888889,7.2222222222,-0.5,-1.388888889,9.1,17.1,0,1,0,0,0,0,0,"2012",0,0,0,0,0,0,1,0,-8.277777778,6.9,0,1.8333333333,"Fall",0,1,0,0,4,7,1,1,0,0,0,0,0,0,0.1,0,0,1,0,0,68.4
2012-11-08,"Thursday",207,1,13,10,5,36,8,25,1.8888888889,7.2222222222,0,0.7222222222,3.1,20.3,0.35,1,0,0,0,0,0,"2012",0,0,0,0,1,0,0,0,-1.388888889,17.1,0,4.3888888889,"Fall",0,1,0,0,2,8,1,1,0,0,0,0,0,0,0.3,0,0,1,1,20.3,40.6
2012-11-09,"Friday",274,3,22,11,8,40,10,37,6.2777777778,11.722222222,0,-1.666666667,9.6,12.5,0.19,1,0,0,0,0,0,"2012",1,0,0,0,0,0,0,0,0.7222222222,20.3,0.35,1.8888888889,"Fall",0,1,0,0,4,9,1,1,0,0,0,0,0,0,0,0,0,0,1,12.5,50
2012-11-10,"Saturday",243,5,15,19,3,47,7,40,8.0555555556,12.777777778,3.2777777778,-1.555555556,10,7.1,0,1,0,0,0,0,0,"2012",0,0,1,0,0,0,0,1,-1.666666667,12.5,0.19,6.2777777778,"Fall",0,1,0,0,6,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,42.6
2012-11-11,"Sunday",203,11,16,11,5,30,2,39,9.5555555556,16.111111111,4.3888888889,4.6666666667,10,6.4,0,1,0,0,0,0,0,"2012",0,0,0,1,0,0,0,1,-1.555555556,7.1,0,8.0555555556,"Fall",0,1,0,0,8,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,51.2
2012-11-12,"Monday",225,3,13,8,7,38,9,24,13.055555556,18.888888889,5,9.4444444444,8.5,8.6,0,1,0,0,0,0,0,"2012",0,1,0,0,0,0,0,0,4.6666666667,6.4,0,9.5555555556,"Fall",0,1,0,0,12,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,103.2
2012-11-13,"Tuesday",225,1,14,16,9,44,8,32,12.444444444,17.222222222,6,10.444444444,9.2,10.6,0,1,0,0,0,0,0,"2012",0,0,0,0,0,1,0,0,9.4444444444,8.6,0,13.055555556,"Fall",0,1,0,0,12,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,127.2
2012-11-14,"Wednesday",205,5,12,10,3,42,9,28,4.8888888889,7.2222222222,2.2222222222,-2,10,10.2,0.29,1,0,0,0,0,0,"2012",0,0,0,0,0,0,1,0,10.444444444,10.6,0,12.444444444,"Fall",0,1,0,0,3,14,2,0,1,0,0,0,0,0,0,0,0,0,1,10.2,30.6
2012-11-15,"Thursday",233,8,12,6,7,42,12,30,2.7777777778,7.2222222222,1.1111111111,-2.722222222,10,9.1,0,1,0,0,0,0,0,"2012",0,0,0,0,1,0,0,0,-2,10.2,0.29,4.8888888889,"Fall",0,1,0,0,3,15,2,0,1,0,2,0,0,1,0,0,0,0,0,0,27.3
2012-11-16,"Friday",238,6,11,14,5,43,3,32,3.7222222222,7.2222222222,1.1111111111,-1.111111111,10,5.5,0,1,0,0,0,0,0,"2012",1,0,0,0,0,0,0,0,-2.722222222,9.1,0,2.7777777778,"Fall",0,1,0,0,4,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,22
2012-11-17,"Saturday",233,6,15,11,6,48,4,32,4.7222222222,8.2777777778,1.7222222222,-2,10,6.8,0,1,0,0,0,0,0,"2012",0,0,1,0,0,0,0,1,-1.111111111,5.5,0,3.7222222222,"Fall",0,1,0,0,3,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,20.4
2012-11-18,"Sunday",209,9,8,11,5,33,5,29,4.2777777778,8.2777777778,0.6111111111,-1,9.4,5.8,0,1,0,0,0,0,0,"2012",0,0,0,1,0,0,0,1,-2,6.8,0,4.7222222222,"Fall",0,1,0,0,4,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,23.2
2012-11-19,"Monday",229,5,13,19,5,28,13,39,4.0555555556,8.8888888889,0.6111111111,-1.111111111,10,7,0,1,0,0,0,0,0,"2012",0,1,0,0,0,0,0,0,-1,5.8,0,4.2777777778,"Fall",0,1,0,0,4,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,28
2012-11-20,"Tuesday",243,6,18,18,8,47,10,43,4.5555555556,8.8888888889,0.6111111111,1,10,5.7,0,1,0,0,0,0,0,"2012",0,0,0,0,0,1,0,0,-1.111111111,7,0,4.0555555556,"Fall",0,1,0,0,3,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,17.1
2012-11-21,"Wednesday",247,3,16,16,5,47,9,36,5.8888888889,9.3888888889,1.1111111111,0.6666666667,10,7.6,0,1,0,0,0,0,0,"2012",0,0,0,0,0,0,1,0,1,5.7,0,4.5555555556,"Fall",0,1,0,0,4,21,3,0,0,1,0,0,0,0,0,0,0,0,0,0,30.4
2012-11-22,"Thursday",119,5,20,17,3,12,3,42,7,10,3.2777777778,4.1666666667,9.5,5.6,0,1,0,0,0,0,0,"2012",0,0,0,0,1,0,0,0,0.6666666667,7.6,0,5.8888888889,"Fall",0,1,0,0,6,22,3,0,0,1,0,0,0,0,0,0,1,0,0,0,33.6
2012-11-23,"Friday",196,7,12,12,3,36,12,34,5.7222222222,9.3888888889,2,4.1111111111,9,6.2,0,1,0,0,0,0,0,"2012",1,0,0,0,0,0,0,0,4.1666666667,5.6,0,7,"Fall",0,1,0,0,5,23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,31
2012-11-24,"Saturday",216,0,12,19,9,40,8,31,7.0555555556,9.3888888889,2.2222222222,-0.388888889,10,13.5,0,1,0,0,0,0,0,"2012",0,0,1,0,0,0,0,1,4.1111111111,6.2,0,5.7222222222,"Fall",0,1,0,0,5,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,67.5
2012-11-25,"Sunday",188,5,18,8,5,35,6,31,1.7222222222,8.8888888889,-0.611111111,-9.222222222,10,14.6,0,1,0,0,0,0,0,"2012",0,0,0,1,0,0,0,1,-0.388888889,13.5,0,7.0555555556,"Fall",0,1,0,0,2,25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,29.2
2012-11-26,"Monday",216,3,18,9,7,37,5,30,3.2222222222,7.7777777778,-0.5,-6,10,12.2,0,1,0,0,0,0,0,"2012",0,1,0,0,0,0,0,0,-9.222222222,14.6,0,1.7222222222,"Fall",0,1,0,0,3,26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,36.6
2012-11-27,"Tuesday",228,1,12,9,1,43,7,23,2.3888888889,7.7777777778,0.6111111111,-2.833333333,8.4,4.7,0,1,0,0,0,0,0,"2012",0,0,0,0,0,1,0,0,-6,12.2,0,3.2222222222,"Fall",0,1,0,0,2,27,3,0,0,1,0,0,0,0,0,0,0,0,0,0,9.4
2012-11-28,"Wednesday",197,7,12,4,7,40,8,25,1.2222222222,3.8888888889,0,-2.888888889,9.3,7.1,0.15,1,0,0,0,0,0,"2012",0,0,0,0,0,0,1,0,-2.833333333,4.7,0,2.3888888889,"Fall",0,1,0,0,1,28,3,0,0,1,0,0,0,0,0,0,0,0,1,7.1,7.1
2012-11-29,"Thursday",228,2,14,16,6,44,11,32,2.3333333333,6.1111111111,0,-5.277777778,10,9.9,0,1,0,0,0,0,0,"2012",0,0,0,0,1,0,0,0,-2.888888889,7.1,0.15,1.2222222222,"Fall",0,1,0,0,2,29,3,0,0,1,0,0,0,0,0,0,0,0,0,0,19.8
2012-11-30,"Friday",237,2,15,7,10,28,11,26,1.1111111111,6.1111111111,-1.111111111,-9.111111111,10,8.8,0,1,0,0,0,0,0,"2012",1,0,0,0,0,0,0,0,-5.277777778,9.9,0,2.3333333333,"Fall",0,1,0,0,1,30,3,0,0,1,3,1,0,0,0,0,0,0,0,0,8.8
2012-12-01,"Saturday",244,6,22,13,6,31,10,41,-0.888888889,3.2777777778,-2.222222222,-7.277777778,7.1,6.5,0,1,0,0,0,0,0,"2012",0,0,1,0,0,0,0,1,-9.111111111,8.8,0,1.1111111111,"Winter",0,0,1,0,-1,1,1,1,0,0,1,0,1,0,0.5,0,0,1,0,0,-6.5
2012-12-02,"Sunday",217,8,17,23,15,35,5,49,2.5,11.111111111,-1.722222222,0.5,5.6,3.6,0.03,1,0,0,0,0,0,"2012",0,0,0,1,0,0,0,1,-7.277777778,6.5,0,-0.888888889,"Winter",0,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,3.6,7.2
2012-12-03,"Monday",232,1,16,12,6,41,10,30,11.277777778,14.388888889,8.8888888889,5.9444444444,9.3,10.7,0,1,0,0,0,0,0,"2012",0,1,0,0,0,0,0,0,0.5,3.6,0.03,2.5,"Winter",0,0,1,0,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,107
2012-12-04,"Tuesday",224,4,19,10,7,34,9,34,6.8888888889,15,3.8888888889,4.7222222222,7.7,4.1,0,1,0,0,0,0,0,"2012",0,0,0,0,0,1,0,0,5.9444444444,10.7,0,11.277777778,"Winter",0,0,1,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24.6
2012-12-05,"Wednesday",221,4,16,4,5,33,8,27,12,14,5.6111111111,6.7222222222,9.7,12.9,0.01,1,0,0,0,0,0,"2012",0,0,0,0,0,0,1,0,4.7222222222,4.1,0,6.8888888889,"Winter",0,0,1,0,11,5,1,1,0,0,0,0,0,0,0,0,0,0,1,12.9,141.9
2012-12-06,"Thursday",214,4,9,15,1,45,7,29,1.7222222222,13.888888889,-1.111111111,-8.777777778,10,10.7,0,1,0,0,0,0,0,"2012",0,0,0,0,1,0,0,0,6.7222222222,12.9,0.01,12,"Winter",0,0,1,0,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21.4
2012-12-07,"Friday",256,6,15,16,6,37,6,39,2.2777777778,6.7222222222,-1.111111111,-3.888888889,10,4,0,1,0,0,0,0,0,"2012",1,0,0,0,0,0,0,0,-8.777777778,10.7,0,1.7222222222,"Winter",0,0,1,0,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8
2012-12-08,"Saturday",237,2,13,20,5,50,8,38,6.2222222222,7.2222222222,-1,5.0555555556,4.3,4,0.2,1,0,0,0,0,0,"2012",0,0,1,0,0,0,0,1,-3.888888889,4,0,2.2777777778,"Winter",0,0,1,0,5,8,1,1,0,0,0,0,0,0,0,0,0,0,1,4,20
2012-12-09,"Sunday",207,8,15,14,6,25,10,39,6.9444444444,9.3888888889,5,2.6666666667,9.2,6.6,0.17,1,0,0,0,0,0,"2012",0,0,0,1,0,0,0,1,5.0555555556,4,0.2,6.2222222222,"Winter",0,0,1,0,6,9,1,1,0,0,0,0,0,0,0,0,0,0,1,6.6,39.6
2012-12-10,"Monday",251,3,15,10,8,36,15,30,9.0555555556,16,5.6111111111,7.3888888889,7.1,7.3,0.49,1,0,0,0,0,0,"2012",0,1,0,0,0,0,0,0,2.6666666667,6.6,0.17,6.9444444444,"Winter",0,0,1,0,8,10,1,1,0,0,0,0,0,0,0,0,0,0,1,7.3,58.4
2012-12-11,"Tuesday",215,4,15,10,4,30,8,30,9.4444444444,15.611111111,5,5.1111111111,9.6,8.6,0.15,1,0,0,0,0,0,"2012",0,0,0,0,0,1,0,0,7.3888888889,7.3,0.49,9.0555555556,"Winter",0,0,1,0,8,11,2,0,1,0,0,0,0,0,0,0,0,0,1,8.6,68.8
2012-12-12,"Wednesday",219,5,16,10,5,46,10,32,1.7777777778,4.3888888889,-0.611111111,-6.5,10,7.9,0,1,0,0,0,0,0,"2012",0,0,0,0,0,0,1,0,5.1111111111,8.6,0.15,9.4444444444,"Winter",0,0,1,0,2,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,15.8
2012-12-13,"Thursday",262,2,13,16,6,41,12,32,2.3333333333,5.6111111111,-1.722222222,-4.555555556,10,4,0,1,0,0,0,0,0,"2012",0,0,0,0,1,0,0,0,-6.5,7.9,0,1.7777777778,"Winter",0,0,1,0,2,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8
2012-12-14,"Friday",274,8,21,14,6,41,10,43,3.2222222222,9.3888888889,-1.722222222,-4.888888889,10,8.2,0,1,0,0,0,0,0,"2012",1,0,0,0,0,0,0,0,-4.555555556,4,0,2.3333333333,"Winter",0,0,1,0,3,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,24.6
2012-12-15,"Saturday",243,10,13,21,7,43,9,48,3.2222222222,9.3888888889,-0.5,-4.444444444,10,7.6,0,1,0,0,0,0,0,"2012",0,0,1,0,0,0,0,1,-4.888888889,8.2,0,3.2222222222,"Winter",0,0,1,0,3,15,2,0,1,0,2,0,0,1,0,0,0,0,0,0,22.8
2012-12-16,"Sunday",215,6,18,13,7,39,7,38,1.6111111111,4.3888888889,0.6111111111,-3.5,8.7,10.4,0,1,0,0,0,0,0,"2012",0,0,0,1,0,0,0,1,-4.444444444,7.6,0,3.2222222222,"Winter",0,0,1,0,2,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,20.8
2012-12-17,"Monday",219,3,19,12,2,31,5,35,4.5555555556,7.2222222222,1.1111111111,3.8888888889,2.9,13.5,0.33,1,0,0,0,0,0,"2012",0,1,0,0,0,0,0,0,-3.5,10.4,0,1.6111111111,"Winter",0,0,1,0,4,17,2,0,1,0,0,0,0,0,0,0,0,0,1,13.5,54
2012-12-18,"Tuesday",224,5,22,7,8,39,11,36,7.7777777778,10,2.7777777778,7.4444444444,2.3,9.2,0.94,1,0,0,0,0,0,"2012",0,0,0,0,0,1,0,0,3.8888888889,13.5,0.33,4.5555555556,"Winter",0,0,1,0,7,18,2,0,1,0,0,0,0,0,0,0,0,0,1,9.2,64.4
2012-12-19,"Wednesday",232,8,13,17,6,48,6,40,5.6666666667,7,4,1.2222222222,10,13.8,0.32,1,0,0,0,0,0,"2012",0,0,0,0,0,0,1,0,7.4444444444,9.2,0.94,7.7777777778,"Winter",0,0,1,0,4,19,2,0,1,0,0,0,0,0,0,0,0,0,1,13.8,55.2
2012-12-20,"Thursday",213,6,9,7,6,50,7,24,3.4444444444,7.2222222222,0.6111111111,-1.777777778,10,7.9,0,1,0,0,0,0,0,"2012",0,0,0,0,1,0,0,0,1.2222222222,13.8,0.32,5.6666666667,"Winter",0,0,1,0,3,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,23.7
2012-12-21,"Friday",249,6,15,9,1,49,7,30,6.1111111111,11.111111111,1.1111111111,4.1666666667,8.1,16.5,0.03,1,0,0,0,0,0,"2012",1,0,0,0,0,0,0,0,-1.777777778,7.9,0,3.4444444444,"Winter",0,0,1,0,5,21,3,0,0,1,0,0,0,0,0,0,0,0,1,16.5,82.5
2012-12-22,"Saturday",215,5,14,13,8,30,8,33,2.6666666667,11.111111111,-1.111111111,-3.055555556,9.9,14,0.62,1,0,0,0,0,0,"2012",0,0,1,0,0,0,0,1,4.1666666667,16.5,0.03,6.1111111111,"Winter",0,0,1,0,3,22,3,0,0,1,0,0,0,0,0,0,0,0,1,14,42
